Hoping that the biopsy done on your left breast will result in benign findings.	OPINION
Best wishes!.	NOT_LABELED
Please let us know if you need anything.	FACT
Zouzi, thank you for giving such wonderful support to rumpled and all your members on the community.	OPINION
Your friends at MedHelp, Cheryl.	NOT_LABELED
I am so sorry about your diagnoses.	OPINION
I know how scary it is, and how alone you can feel.	OPINION
Please know you are being thought of.	NOT_LABELED
Your doctors will come up with a great plan, and you will beat this!	OPINION
As I have been told more than once ``"Fight Like A Girl!	OPINION
Hugs!!!	NOT_LABELED
Thank you Cheryl for your kind acknowledgment.	NOT_LABELED
It is very appreciated!	NOT_LABELED
:) I really hope ``"rumpled"'' will be just fine once her treatments start.	OPINION
The right side is er+ and pr+.	EXPERIENCE
HER results pending.	FACT
Left side is invasive cancer too ...	EXPERIENCE
Grade 1 which is better since it sits next to my chest.	EXPERIENCE
On to a lot of tests to see if it is elsewhere.	EXPERIENCE
Really bummed ...	OPINION
Hi and thank you for the update.	NOT_LABELED
Its rather unusual to have cancer in both breasts, but unfortunately it can occur and I am really sorry that this happened to you.	OPINION
Even if you are one of the few women to experience cancer bilaterally, the scenario is not as dire as it sounds.	OPINION
Many studies have shown that a woman's prognosis is not necessarily worse if she has breast cancer in both breasts, and that the outcomes in such cases are often excellent.	FACT
Although each breast may require a different treatment strategy, the overall treatment for breast cancer in both breasts is no different than for cancer that occurs in just one breast.	FACT
The good thing is that the tumor in your right breast is rather small and is ER/PR positive which will respond well to medication, such as Tamoxifen or other similar drugs to lower considerably the risk of recurrence.	OPINION
The tumor in your left breast is Grade 1 which is also a good thing.	OPINION
Its going to be a long journey but do not be disheartened.	OPINION
Take one step at a time, follow your Doctors recommendation and I am sure you you will be able to beat this disease like many of us did.	OPINION
Wishing you all the best and successful outcome.	OPINION
Thanks.	NOT_LABELED
Will keep you posted on the other tests ...	NOT_LABELED
I have a known lung mass, but benign it is thought.	EXPERIENCE
Joy�	NOT_LABELED
More testing ...	EXPERIENCE
More waiting.	EXPERIENCE
The left side is different being er+, pr- and her-.	EXPERIENCE
The right is er+ . pr+, her-.	EXPERIENCE
I still will get the medicines just thought it was strange.	EXPERIENCE
So I spent the day making a bunch of pre-op clearance appointments and the gene doctor (which will be after).	EXPERIENCE
I am opting for the double mastectomy.	EXPERIENCE
I could have done the lumpectomy but with my history and the placement of the tumors, I would have been very lopsided so the double is a better choice and I may avoid radiation which can also be a better choice (I need it elsewhere and trying to avoid as much as I can).	OPINION
They are sing if I can get a ct and bone scan before surgery as well.	EXPERIENCE
Hi, emergency room (Estrogen) and PR (Progesterone) receptor status tests are done to show whether or not one or both of those hormones fuel your tumor.	FACT
Estrogen positive, even if it is weak, medication such as Tamoxifen (or other similar drugs) is usually recommended to lower the risk of recurrence in the same breast and helps prevent new cancer in the opposite breast.	FACT
Cancer that is hormone-sensitive is slightly slower growing and has a better chance of responding to hormone-suppression drugs, than cancer that is hormone receptor negative.	FACT
HER-2/neu negative cancer is also a good thing, because it is considered less aggressive than HER-2 positive.	FACT
I am sure that your Doctors will explain all this to you in details, when you you will meet them.	OPINION
Since you have decided on a double mastectomy, I will send you a link by PM.	FACT
Wishing you all the best and I hope that everything goes smoothly for you.	NOT_LABELED
Take care..	NOT_LABELED
i am sorry to hear about your diagnoses.	OPINION
I was diagnosed just a little short of a year ago, and I too opted for a double mastectomy.	EXPERIENCE
Please let me know if I can lend any support, or any answer any questions.	NOT_LABELED
Thanks!	NOT_LABELED
Hi, I imagine you are busy, and at least a bit overwhelmed, with all the tests, appointments, etc., in preparation for your surgery.	OPINION
Here is a link to an old thread that has been helpful to many members and may provide a few useful tips for you as well: Wishing you all the best, bluebutterfly.	OPINION
You are more then welcome.	NOT_LABELED
I know it seems so overwhelming, but you will get through this, I promise.	OPINION
Again, please, feel free to ask anything about my journey.	OPINION
I finally got a surgical date : 12/16.	FACT
If all goes well I will have a diep, but not sure as I have had so many abdominal surgeries.	FACT
May be a tug (thigh).	OPINION
Thanks for the tips!	NOT_LABELED
Hi, Excellent decision!	NOT_LABELED
Please make sure (As suggested by Sue Young in the PM I sent you) that this is a specialized surgery and should be performed by experienced plastic surgeons who have done numerous Diep Reconstruction Surgeries.	OPINION
I hope all goes well for you and I am sure everything will.	NOT_LABELED
Best of luck to you!!: )	NOT_LABELED
I am glad you have a surgery date.	OPINION
I did not have that option, but have seen great results from it.	EXPERIENCE
One day and step at a time.	OPINION
I know how it feels like a lifetime until surgery.	EXPERIENCE
If you need support, leading up to, and after surgery please know we are here for you.	OPINION
Waiting is the worst ...	OPINION
The surgeons (three of them) are skilled in minor surgery and have done many diep and tram surgeries so I feel I am in good hands.	OPINION
I am trying to prepare ahead of time, but still feeling stressed.	EXPERIENCE
Yes I know�the waiting is very stressful, but try not to get discouraged!	OPINION
Please remember that ``"Positive thinking leads to positive outcomes"'' The important thing here is that you have found Doctors who are very experienced with this type of surgery, and especially knowing that you are in good hands.	OPINION
I am sure you you will be just fine and these difficult times will be over sooner than you think!	OPINION
I wish you well! God Bless!	NOT_LABELED
Hello!	NOT_LABELED
Just an update.	NOT_LABELED
Doing my pre-op appointments.	FACT
For sure I am getting the DIEP which is nice.	OPINION
There was a question because I had so many surgeries.	FACT
My lung function has improved so that should not be an issue.	EXPERIENCE
I only have my blood tests to go but given that I have those all the time, I do not have an fear that those will have an issue.	EXPERIENCE
My ekg was fine (except for the lady ripping off the stickers and leaving me bruises, why will not they listen!!!	EXPERIENCE
I am even more nervous as the day gets closer about how to manage post operation, and just hoping I will not need chemotherapy.	EXPERIENCE
I know these are small, but every surgery so far things have turned out to be different (i.e . Larger) than imaging showed so just hope this history does not continue.	EXPERIENCE
I have no idea as well how I am going to manage my one cat who is very attached to me ...	FACT
He is going to be a mess with a restriction of not being able to be with me during the day and will body slam the door.	FACT
I am hoping I can keep him calm somehow!	OPINION
Hi there, Thank you for the update and I am glad to know that all the tests you have had so far, are fine and that you you will have DIEP breast reconstruction.	OPINION
Excellent choice!	NOT_LABELED
Its understandable that you are feeling nervous right now! but as soon as things get rolling, all will go well and you you will feel much better.	OPINION
I also hope you will not need chemotherapy! we know it is not easy to go through this therapy, but if Oncologists recommended it, it is very important to follow their advice because it does save lives.	OPINION
I hope you have read Sue Youngs information about post-op care that I sent you a few weeks ago (Link below) When you are well prepared and know what to expect, I am sure your recovery will be quicker than you think.	OPINION
Ill be thinking and praying for you on the 14th and hoping that all goes well for you.	NOT_LABELED
Best wishes and GOOD LUCK!!	NOT_LABELED
: )	NOT_LABELED
Yes I read everything and have prepared, I hope, well ahead of time.	EXPERIENCE
Thanks!	NOT_LABELED
I am so sorry to hear about your diagnosis.	OPINION
Thinking of you as you prepare for your surgery ...	FACT
At least you have a good idea of what to expect, after reading Sue Youngsexcellent post about preparing for bilateral mastectomy (the link for which I providedin my 10/17/15 comment, above).	OPINION
I certainly understand your nervousness; it is a lot to deal with, right down to ``"pet parent"'' concerns.	OPINION
( Do you have someone who can help ``"babysit"'' your one cat, to try to keep him calm until things are back to normal? )	OPINION
i am glad to hear you will be able to have the DIEP reconstruction!	OPINION
Know that many thoughts and prayers will be with you.	OPINION
Hugs, bluebutterfly.	NOT_LABELED
I wish we did have a cat sitter but alas he has had a lot of urinary issues and my only option would be to put him down as he is not a cat I can foster out due to his special needs.	EXPERIENCE
His sister is calm.	OPINION
I did get come essential oils and put them around and he was calm for a day ...	EXPERIENCE
Today he is picking up on my nerves and is a whiny mess ...	EXPERIENCE
: / I am just hoping we can work around him.	OPINION
Hi again, Actually, I meant would someone be staying with you at first who might be able to calm him at least a little when he wants to be in your room and cannot be.	OPINION
Was it your doctor who said he cannot be with you?	FACT
For how long?	NOT_LABELED
By the way, by my comments I do not mean to suggest you have not already thought of every possible thing, esp.knowing your pet so well.	OPINION
I just hate to think of your having to worry a lot about him at the same time you are going through everything.	OPINION
: - (I know a bit about the additional stress pet concerns can because, because at one point when my husband was vey sick, I had to put our dog in our Vets hospital for a while.	EXPERIENCE
They had wire cages with a tray a few inches below to catch everything when no one was there to take him out as often as usual.	EXPERIENCE
He was old and had never been away from us, so we were worried about him, but they said he adjusted okay, and he did not seem traumatized when he came home.	EXPERIENCE
Ill be thinking of you next week.	NOT_LABELED
Please let us know how you are doing once you are feeling well enough.	NOT_LABELED
baby.	NOT_LABELED
I am popping in today.	EXPERIENCE
I am thankfully Stage I. I get my oncotyping on Friday.	EXPERIENCE
I am having tons of post operation complications like an infected drain, so that was popped out, then I got an abscess, another drain put in and I got cellulitis on the other side.	EXPERIENCE
My belly was rock hard and bright red.	EXPERIENCE
It is still part hard and red still.	EXPERIENCE
The up and down fevers are driving me nuts.	EXPERIENCE
I am hot, cold, hot, cold.	EXPERIENCE
The cat was for the most part good.	EXPERIENCE
He was calm when I came home and while he wanted to be with me, he was patient to a point..	EXPERIENCE
by the time he did jump up on me, I was ready, although he did get me once when I was sleeping.	EXPERIENCE
Once he got the hang of it though, it has been good.	EXPERIENCE
Hi and thank you for the update.	NOT_LABELED
i have been thinking of you often and wondered how you were doing.	NOT_LABELED
I am happy that your tumor is stage one, but sorry to know that you experienced a few complication after your surgery.	OPINION
I hope that you are doing better now and hopefully medication will take care of the infection and fever soon.	OPINION
I also hope that your Oncotype test will be low (18 or less) indicating that there is a much lower chance that the breast cancer will return and most probably chemotherapy will not be necessary.	OPINION
P.S . Your cat seemed to discern that you were not feeling your best and he is indeed a very good pet!	OPINION
: )	NOT_LABELED
Hi I just did a follow up ultra sound, on a lump that my radiologist had been following for a year and a half.	EXPERIENCE
My results said that it grew and changed from 5mm to 9mm diagnoses bi raids 4 so i had the biopsy doctor calls and said that tissues are benign.	EXPERIENCE
Then he proceeds to tell me that i have a intraductal papilloma 9mm.	EXPERIENCE
he then stated that i need and excisional biopsy time to see a breast surgent, during the conversation he stated that it is very rare that these are cancer only a 5% chance.	EXPERIENCE
So my questions is can i leave this alone i prefer to just follow it?	FACT
If i left it in and it did turn to cancer what could the outcome be how dangerous could it get even if i am being followed.	FACT
I again would prefer to just leave it alone.	OPINION
Thank you.	NOT_LABELED
I would NOT just leave it alone and I cannot imagine why anyone would choose to do this.	OPINION
5% may not seem much of a chance to you but even a 1% chance would send me to a Breast Surgeon immediately.	OPINION
You can do whatever you feel comfortable with but since there has been growth give it some more thought before you decide to ignore this condition.	OPINION
Even if you do see a Breast Surgeon there is a chance that he/she may agree with waiting and doing close interval testing and the choice will still be yours and yours alone.	OPINION
Please at least see the Surgeon, OK??	NOT_LABELED
Regards.....	NOT_LABELED
Hi thank you for your feed back.	NOT_LABELED
I am seeing a breast sergeant on Thursday december 3ird.	FACT
I have also schedule a appointment for a second opinion in January of 2016.	FACT
Please know that i am concerned and do not take this lightly, but for me i have had so many scares and they have thank goodness all come back benign.	EXPERIENCE
It is scary but for me i feel maybe it would just be better to follow this and see if there is a change.	OPINION
I will post more on Thursday when i have the results.	NOT_LABELED
Regards.....	NOT_LABELED
Great to hear that you are going to keep seeking a definite answer.	OPINION
i am all for second opinions and I believe that a person should keep seeking information until they are comfortable with all the answers.	OPINION
When I hear ``"do not worry about it"'' I always want to know ``"WHY"'' I should not worry :) Always appreciate follow-ups.... Thanks.	OPINION
I think you made the right choice, for sure!	OPINION
Better safe then sorry!	OPINION
Thinking of you!	NOT_LABELED
I was initially diagnosed with intraductal papilloma (after a biopsy came back negative for cancer).	EXPERIENCE
I had this removed.	EXPERIENCE
My pathology results came back with DCIS.	EXPERIENCE
i have since had a recurrence.	EXPERIENCE
There is some debate about whether mammograms and surgery actually spread the disease.	FACT
Cancer if left untreated can be extremely dangerous and even fatal.	OPINION
I do not necessarily think that conventional medicine has all the answers.	OPINION
Some people have had really amazing results with lifestyle medicine.	OPINION
You need to do what feels right to you.	OPINION
Intuition is a valuable tool.	OPINION
Good luck with whatever you decide.	NOT_LABELED
Thank you!	NOT_LABELED
Hi Thank you for all your feed back, I spoke with the breast Sergent on Thursday and asked a lot questions.	EXPERIENCE
The doctor i thought was so supportive she answered all my questions and then some.	EXPERIENCE
When asked she told me she has recently had a patient whose papilloma results cancer.	EXPERIENCE
According to the new statistics 20 to 30% chance intraductal papilloma being cancer.	FACT
numbers increased great, I still have a second opinion in January, Do to the biopsy i have a 3cm hematoma and i am very bruised the radiologist change his plan and did a vacuum core biopsy instead of just a core biopsy, which is fine.	EXPERIENCE
The doctor told me if i choose to do the extensional she would have to wait for the hematoma to dissipate as they would not be able to get to the area.	EXPERIENCE
And if i choose to be followed she would follow me every three months twice and then move to 6 months, I left telling her i would be in touch.	EXPERIENCE
I am confused now but i will wait for my second opinion appointment do research shop for the holidays and pray that i make the right decision in the end.	EXPERIENCE
Scared!!!	EXPERIENCE
It sounds as though you have found a GREAT Surgeon who has exactly the right information and caring that you need.	OPINION
The follow-up plan seems very appropriate and I would be comfortable with that myself.	OPINION
I do think it wise to go ahead with the second opinion to further clear things in your mind.	OPINION
The hematoma issue is not at all unusual in such circumstances with biopsies but it can complicate the situation.	OPINION
Remember that the decision you make today or 3 months from now will not necessarily change the outcome.	OPINION
Even though papilloma can be cancer, if there is only one they are usually watched for a period of time.	FACT
you are on the right track but try not to confuse yourself by doing TOO much research as no 2 cases are the same and you cannot depend too much on percentages, they are too general.	OPINION
Take care and stay busy.... NO negative thinking!!	OPINION
Hi I went for my second opinion, Not sure what to make of the appointment though.	EXPERIENCE
This doctor is a top breast Sergent in my area, She actually did my first breast surgery in 2008.	EXPERIENCE
When i saw her i felt like she was a little pushy, She said to me it grew and surgery was the best route even though i do not have any of the symptoms and the biopsy came back benign.	EXPERIENCE
She quoted to me (Pathology report too consider excision).	EXPERIENCE
When i ask questions i felt like she thought i was stupid and she did not want to answer questions she cut me off, proceeded to tell me two options surgery or follow every six months.	EXPERIENCE
My question which i think is important does anyone know?	OPINION
Are there any studies of women who were follow with intraductal papilloma what is the long term out come.	FACT
that is too bad that you had a less than comfortable experience with the Breast Surgeon; perhaps she was having a bad day????	OPINION
At this point since the chance of a single papilloma being malignant is rather small you might as well follow it for the recommended 6 months.	OPINION
This all began the last of November and you should count the 6 months from that date and see what is recommended at your next check-up which would be in the Spring.	OPINION
If at that time it is determined to be benign then it can be left alone.	OPINION
On the other hand if you are ``"done"'' with all the re-checks and possible biopsies then have it removed and over with.	OPINION
It all comes down to what you are comfortable with.	OPINION
I would make my appointment now for the 6 month check-up if that is the way you intend to go so there will be no waiting when the time actually arrives.	OPINION
Regards....	NOT_LABELED
Hi doctor is going to do a lumpectomy on the 23ird of February.	FACT
I did a lot of hard thinking research and reading decided it is too much stress, and i ask my self would i have any regrets with my decision if it changed.	EXPERIENCE
Surgery is better way to go.	OPINION
My radiologist stated excision but my doctor is doing a wired lumpectomy is this normal procedure and what is the difference between the 2 surgerys I have done a little reading but still a little confused.	EXPERIENCE
I am nerves about the surgery but more then anything I have a fear of being put to sleep!	EXPERIENCE
I know I will be fine but still a little scary.	OPINION
Thank you!	NOT_LABELED
I really do not see any difference in the two.	OPINION
The area is being removed either way.	FACT
It seems to me that this is just the use of different terminology.	OPINION
Best wishes for a speedy recovery.....	NOT_LABELED
Sending healing thoughts your way.	NOT_LABELED
Having it removed will give you peace of mind.	OPINION
Please let us know how you are doing.	NOT_LABELED
Hi so the surgery went well The doctor got everything.	EXPERIENCE
Now three days later getting back to my self pain is not to bad, I have been taking Tylenol.	EXPERIENCE
Still waiting on the results.	EXPERIENCE
Do i really have to wait three weeks before i can get fully back into normal daily activitys?	FACT
That does seem rather a long time but it depends upon exactly what your normal activity consists of, like strenuous exercise which would not be wise or several other things that would put undue strain on muscles, etc.	OPINION
I would increase your activities very gradually but NEVER go against the advice of the Surgeon.	OPINION
Complete healing of the tissues does take quite some time and you certainly would not want to delay that.	OPINION
i am glad to hear the things went well and hope for GREAT news when the reports come in.	OPINION
Do take it easy though.... Regards.	NOT_LABELED
When I went in for my mammogram, I was told that my benign scattered calcifications that I had for the last 2 years were misread and are actually fine, linear calcifications, but because they were stable for 2 years they told me to come back in 6 months.	EXPERIENCE
They gave me a BI RADS 3.	EXPERIENCE
When I got my report, my breast density was reported as extremely dense.	EXPERIENCE
I have always had heterogeneously dense breasts.	EXPERIENCE
I have since done a lot of googling and cannot understand why they would not biopsy.	EXPERIENCE
I have found out that DCIS can be stable for a while and that the morphology is more important than the stability over time.	FACT
Why would they wait!	OPINION
I am so scared!	OPINION
Do they know what they are doing?	FACT
Thoughts please?	NOT_LABELED
Hi.Experienced Radiologists are quite able to identify typically benign breast calcifications depending on their form and pattern.	FACT
If no suspicion is detected a biopsy is not required to prevent unnecessary procedures.	FACT
BIRADS Category 3, means that the findings have a very high probability of being benign, therefore recommending a short-interval follow-up.	FACT
I would not worry so much if I were you, because what your radiologist has recommended is standard procedure.	OPINION
If these calcification were suspicious in any way, I am sure a biopsy would have certainly been ordered.	OPINION
But of course this is up to you to decide!.	OPINION
if you still feel uncomfortable waiting six months for a follow up, you could always have your films read by another Radiologist for a second opinion, or ask your Doctor to order a biopsy.	OPINION
Best wishes ...	NOT_LABELED
Thank you for your answer.	NOT_LABELED
I do not understand why I have to have a mammogram in 6 months.	OPINION
Why cannot I just get one in 1 year?	OPINION
I do not think BI RADS 3 is very useful to have to spend the extra money to watch something that is benign.	OPINION
When will I ever go back to once a year mammograms?	FACT
Hi again, You have been asked to have these calcification monitored every 6 month simply because when the radiologist assigns calcifications to a ``"probably benign"'' category, the risk of malignancy even if very low (less than 2 %) can change unexpectedly.	FACT
Typically these calcifications will be monitored every six months for at least one year.	FACT
Assuming that no new changes are found, your doctor will recommend you have a routine mammogram once a year.	FACT
I hope that you you will follow your doctors recommendation to make sure there is no change in the size, shape or number of calcifications.	OPINION
Take care..	NOT_LABELED
My calcifications have already been stable for over 2 years.	EXPERIENCE
Can you show me any resource that says if a radiologist sees fine, linear calcifications to ``"wait and see"'' for six months?	FACT
If they want them stable for a year, I have been stable for more than 2 years.	FACT
I have not seen 1 resource where it is recommended that fine, linear calcifications be put in the BI RADS 3 or 2 categories.	OPINION
My mammograms have all been the same, the only difference is that the radiologists have misread them.	EXPERIENCE
Thank you.	NOT_LABELED
If the calcifications can change unexpectedly, then is the risk still less than 2 %?	FACT
If they have not changed in 2 years, what is the risk they will change in 2 1/2 years , 3 years, etc ...	FACT
I really cannot say why your Radiologist asked you to follow-up in 6 months since your calcifications have been stable for 2 years.	FACT
Linear calcification is not always indicative of malignancy.	FACT
The suspicion is raised only when they are clustered and appear to form several branches.	FACT
When they are linear but detached, such as probably yours are, it is usually not worrisome but they have to be monitored regularly.	FACT
I wish I could give you more information about the things you are requesting here, but the only advice I can give you is to have your Mammogram films read by a different Radiologist for a second opinion and also to have your test report explained to you in details by your Doctor who is your best source of information.	OPINION
I wish you well ...	NOT_LABELED
Thank you zouzi for the information.	NOT_LABELED
I do not understand if they are not worrisome, why watch them?	OPINION
It seems like a waste of resources.	OPINION
What benign condition is linear but detached calcifications?	FACT
You are welcome.	NOT_LABELED
I do not know what else to tell you ..	NOT_LABELED
I do not know what else to tell you .. except that monitoring closely ``"probably benign"'' calcification is standard procedure and in my opinion it is not a waste of resources if we want to make sure that our breasts are healthy and stay healthy.	OPINION
If you are terribly worried about these calcifications, please take my advice and seek a second opinion from a different radiologist who might recommend a biopsy (if necessary) so you can have peace of mind.	OPINION
It appears from the many posts on this forum regarding incisions opening after lumpectomies that it must be pretty common.	FACT
I had a lumpectomy on March 12.	EXPERIENCE
Two weeks later, it opened overnight.	EXPERIENCE
In the morning it was oozing & bleeding.	EXPERIENCE
I returned to the surgeon, who said it was infected.	EXPERIENCE
I was given antibiotics.	EXPERIENCE
My oncologist looked at it a week later and said it was no longer infected, but to return to the surgeon if it looked like it was not healing.	EXPERIENCE
Part of the incision is slowly healing, but a new section opened and is bleeding slightly.	EXPERIENCE
I keep it covered with gauze to keep it clean.	EXPERIENCE
How long shoud I give this to heal?	FACT
I had an infection post surgery and it took four weeks to heal completely.	EXPERIENCE
My wound was deep and had to be packed.	EXPERIENCE
Wounds heal from the bottom up.	EXPERIENCE
Healing seemed to be very slow but then it just went.	EXPERIENCE
Actually it was a bit longer.	EXPERIENCE
My incision burst on the 24th December (following surgery on the 19th december) and it was fully healed by the 5th february.	EXPERIENCE
I hope yours is OK and that everything goes well for you.	NOT_LABELED
Just be patient.	OPINION
Time frames are different for everyone.	FACT
If you have any concerns make sure you get them checked out.	OPINION
J.	NOT_LABELED
Thanks.	NOT_LABELED
I did not expect this to happen at all with the healing of the incision.	OPINION
My surgeon did not seem concerned.	EXPERIENCE
He surely sees it all the time.	OPINION
Its good to be reassured.	OPINION
I am so glad to have this site with all who care so much about one another.	OPINION
So it is been about a month or so since the wound opened.	EXPERIENCE
That part seems to be healing.	EXPERIENCE
There is another section that after all this time, that decided to open the other day.	EXPERIENCE
Its small and bleeding just a little.	EXPERIENCE
Ill give it some more time.	FACT
Thank you again and I hope everything is ok with you now.	NOT_LABELED
I did not either.	NOT_LABELED
Personally I did not expect to get an infection and definitely did not anticipate needing district nursing input.	OPINION
Perhaps I took recovery for granted as I healed really well, and quickly, after having a duct out during a previous operation.	EXPERIENCE
It is good if a surgeon does not seem concerned -I think.	OPINION
Bleeding is a good sign as it denotes healthy tissue.	FACT
Too much bleeding is not though.	FACT
i have really benefited from this site and the support, advice and information too.	OPINION
Its been invaluable.	OPINION
I expect that section too will heal.	OPINION
I think it is normal for us to become anxious, etc during our recoveries.	OPINION
This is all new to us and we are learning about ourselves and our bodies during this process.	OPINION
I had stitches poke through my skin too.	EXPERIENCE
Just when I thought Id healed I found this thing on my breast.	EXPERIENCE
I was scared it had become infected again but it was only a mushy little stitch which I pulled out myself.	EXPERIENCE
( The stitch was redundant anyhow as the surgical registrar had cut it to insert a drain for the infection).	EXPERIENCE
you are welcome.	NOT_LABELED
i am fine.	NOT_LABELED
